date,Tráfico real,Tráfico estimado sin subvención,banda baja del intervalo de confianza,banda alta del intervalo de confianza
2021-02-05,6.24800864456212,6.27452427185005,6.07206185440344,6.4857756861854
2021-02-06,5.82832486893839,5.72300787835854,5.52763147387293,5.92947418103388
2021-02-07,5.66387167374172,5.69486393251914,5.49075460605163,5.90438150519245
2021-02-08,6.18963312441602,6.2238448674026,6.02048437864734,6.44111647478362
2021-02-09,6.19764357135339,6.16504439932368,5.9725402137406,6.36061741046009
2021-02-10,6.21927315480413,6.23233519695474,6.02346254828287,6.4299722748426
2021-02-11,6.22726394150314,6.18872514399813,5.98746177020494,6.37597304519706
2021-02-12,6.2546422660996,6.23906175050219,6.03631021677416,6.43005854403632
2021-02-13,5.91380735620378,5.83922626216651,5.6305921379605,6.03393415708735
2021-02-14,5.729210993675,5.75447463571089,5.55272105179662,5.9555578135092
2021-02-15,6.10576666960511,6.1805830766176,5.97419910182034,6.3696212648737
2021-02-16,6.12934717036147,6.148908364086,5.96079741130682,6.34388305477857
2021-02-17,6.13513179684982,6.15412754487611,5.93550469732177,6.36294561821479
2021-02-18,6.16241186525328,6.17270260800109,5.96503818218972,6.36068732808086
2021-02-19,6.14902448801979,6.24100809038107,6.02847905226694,6.46804355081388
2021-02-20,5.85647010843488,5.80734567478258,5.60988123470726,5.99773828740518
2021-02-21,5.56336373717681,5.51149717520173,5.30975776713313,5.71100730167941
2021-02-22,6.12548873274872,6.21079808468218,5.99644989170193,6.43603275448075
2021-02-23,6.23392934952469,6.20759256912713,6.02519644171097,6.39201508755998
2021-02-24,6.24972322256066,6.23113984273343,6.0346243333138,6.44215765087903
2021-02-25,6.27366918721193,6.24857154421042,6.05476131308021,6.45453203977934
2021-02-26,6.30022135968764,6.32803757263731,6.12635303145302,6.51111497017247
2021-02-27,6.02696438549922,5.99548818663169,5.78795734219729,6.19827154929053
2021-02-28,5.86075972724885,5.82091973391078,5.61897539610109,6.0220361706137
2021-03-01,6.23889189695581,6.26317594047164,6.07277465887361,6.4509131890673
2021-03-02,6.24914650871152,6.27225660662028,6.05373424367971,6.46603189934446
2021-03-03,6.26047457309462,6.28354870267139,6.09191564004314,6.49078729840627
2021-03-04,6.26826199589435,6.26827369420252,6.06192917003587,6.46142693036786
2021-03-05,6.30532595334384,6.31260952129435,6.10988308858533,6.49743432121052
2021-03-06,5.98511034513168,5.90526091353055,5.71347454917882,6.10675307357954
2021-03-07,5.73932070720036,5.74596489542707,5.54250005988462,5.94441415667517
2021-03-08,6.21491160275103,6.23798940548615,6.04087418305173,6.42821477992831
2021-03-09,6.2444574272321,6.2454549793748,6.04834477102295,6.44995465878557
2021-03-10,6.252603259806,6.26064320338355,6.07486177592015,6.45987367965674
2021-03-11,6.26843744632248,6.26247077278911,6.06796724183738,6.46943324343248
2021-03-12,6.28066936592477,6.30998928894607,6.11707464063144,6.51500763909335
2021-03-13,5.98779287780442,5.94905703680392,5.74526341979494,6.14045162742334
2021-03-14,5.80562830707127,5.79551095550637,5.59750104017849,6.00779104315093
2021-03-15,6.2462122424635,6.27236765444266,6.06817804824638,6.47056209949978
2021-03-16,6.25498689972529,6.26357118441645,6.06008974515706,6.47670781586612
2021-03-17,6.26685465282617,6.26809009596169,6.06494243867583,6.47739666307084
2021-03-18,6.31241792183345,6.33484397697158,6.13668807955702,6.52698564220684
2021-03-19,5.83360515458039,5.79182942594313,5.60344608491694,6.00284819654086
2021-03-20,5.92337526364638,5.82060460642369,5.59544925878691,6.0288580387269
2021-03-21,5.7304903390413,5.73640419757581,5.54349444111151,5.93228206413091
2021-03-22,6.17492622769824,6.24132046042336,6.02208573038435,6.44882229793591
2021-03-23,6.20321360480709,6.23351749034879,6.04955247662697,6.42604224561431
2021-03-24,6.24715649508213,6.24350165608954,6.03473646414442,6.43599820450732
2021-03-25,6.29399933521205,6.25516674480292,6.04612774209806,6.43793927244722
2021-03-26,6.25028127719209,6.26620776309979,6.06214392109951,6.46630598721524
2021-03-27,5.94867888615214,5.91437371485345,5.71533759355158,6.12506563726139
2021-03-28,5.73121934792835,5.79655167102509,5.58108926941586,5.99629612216321
2021-03-29,6.1476069590416,6.17517965273563,5.9737072852454,6.38083758144167
2021-03-30,6.17563893396811,6.15719289699677,5.9633105147923,6.35351963356446
2021-03-31,6.20662345104138,6.22332154010692,6.02108724730392,6.4240775619915
2021-04-01,5.76063075484098,5.81039209475104,5.59224579848622,6.01867115674513
2021-04-02,5.63419027246583,5.61618586137833,5.42082343089407,5.81435155189662
2021-04-03,5.8396296900875,5.74206922607147,5.54198061873007,5.93639558331762
2021-04-04,5.74255901227319,5.86015291229282,5.66707081178764,6.05898437032211
2021-04-05,6.17329482111136,6.23938989239667,6.0428122687358,6.43736243445233
2021-04-06,6.25576525936635,6.24983678697409,6.02691059421256,6.44325677423122
2021-04-07,6.26627641348583,6.25908316430658,6.05195577279068,6.45873457745083
2021-04-08,6.28473740967247,6.27135628497094,6.06572498068576,6.46622474607399
2021-04-09,6.30611209702453,6.27040406401241,6.05996538293407,6.46377688034076
2021-04-10,6.0107589986266,5.91021985628755,5.71474853488437,6.12191507454903
2021-04-11,5.80858934795789,5.74796400075349,5.54553164704021,5.94957967986959
2021-04-12,6.25660932338626,6.33894031707023,6.14081877337206,6.54475104909643
2021-04-13,6.26670987525421,6.26081115183089,6.06358602564264,6.48755670188841
2021-04-14,6.28160442771876,6.311632398421,6.09454851623972,6.52944374237195
2021-04-15,6.30827327658587,6.27599524904615,6.07620158762886,6.47614357250955
2021-04-16,6.31419720353521,6.33990501978863,6.12417391653131,6.53512052700431
2021-04-17,6.00792402296488,5.95769555325318,5.75774246737671,6.16544592770908
2021-04-18,5.79153204179838,5.81428003249624,5.60133851003047,6.01714301820073
2021-04-19,6.23179804433666,6.28485134812816,6.08540773297026,6.49200013408317
2021-04-20,6.25324469912657,6.26839240713794,6.08168967166806,6.46310708699944
2021-04-21,6.26539910111404,6.27338724567685,6.05706415404732,6.49346458887034
2021-04-22,6.27421707047023,6.24987068346057,6.04027560961663,6.45599968396179
2021-04-23,6.30967149662286,6.34837288305934,6.15440994534803,6.54915697978898
2021-04-24,5.99113529584758,5.93249168417191,5.72355203377302,6.12526436593692
2021-04-25,5.69566650681801,5.55743495761991,5.35575957057487,5.75532710049011
2021-04-26,6.23242752057232,6.31521041895525,6.10505849520723,6.50331727220086
2021-04-27,6.25280183742309,6.26470629792753,6.0662671598844,6.47155169201599
2021-04-28,6.27514192398447,6.28386254249808,6.08134410474161,6.5030209631677
2021-04-29,6.29808766742234,6.2783795809547,6.08108561969836,6.49336938411086
2021-04-30,6.3348327328923,6.33286111154021,6.12818880564404,6.53366859279689
2021-05-01,5.85494773359447,5.82290647611482,5.61881094849717,6.01816902884036
2021-05-02,5.91064738320398,5.88387159187232,5.67822760630496,6.09645186434076
2021-05-03,5.77900888110506,5.90129258728586,5.69376761119133,6.1141779063617
2021-05-04,6.25384219025576,6.25853540276506,6.06127121823288,6.45900075629937
2021-05-05,6.29216682422415,6.29961633201417,6.09322273498145,6.52516283406939
2021-05-06,6.31293354755162,6.31303423928459,6.10160236653495,6.52774330171701
2021-05-07,6.33076600397476,6.34062400944326,6.13250856491859,6.54696962673477
2021-05-08,6.02862087734845,5.95864953076821,5.77586518839426,6.17199912926243
2021-05-09,5.74644984599349,5.6559527802874,5.45641265267472,5.84248738854339
2021-05-10,6.24714781544762,6.29170326993543,6.09735828877633,6.48804156422963
2021-05-11,6.2690124575773,6.2753593528952,6.07430619803381,6.49633256474554
2021-05-12,6.26435952059075,6.2794413031573,6.07362303817315,6.49073468466996
2021-05-13,6.2089616168894,6.26925709657615,6.07702899149531,6.46056513966619
2021-05-14,6.29959122967549,6.30593175603578,6.10510984146682,6.51050489978979
2021-05-15,5.87626658709438,5.84590489853856,5.64645643871021,6.03792914178226
2021-05-16,5.77820166214832,5.77549880052807,5.56391438553598,5.9897391597357
2021-05-17,6.24558744771592,6.29763752945238,6.08487389483859,6.48647798744137
2021-05-18,6.27454065961632,6.2871981782705,6.09222956469365,6.49170803678655
2021-05-19,6.29054800142944,6.30051738349861,6.09518865291462,6.50086628806105
2021-05-20,6.30888051784981,6.2816709001903,6.07613783664323,6.47213070727431
2021-05-21,6.31289048442215,6.34261192195569,6.14126355538157,6.53075239357487
2021-05-22,5.95261933733025,5.86736870473046,5.64942655268709,6.08050116529731
2021-05-23,5.7789511185087,5.71356550858392,5.51331930298676,5.91677168651519
2021-05-24,6.24848184710922,6.31846003707308,6.12990416578674,6.5122832542748
2021-05-25,6.27792541454778,6.29554389592622,6.09999970097681,6.51296280407023
2021-05-26,6.2921989050356,6.29627213329591,6.09841286199326,6.50292323328663
2021-05-27,6.30262051892918,6.29776495835683,6.1061288658614,6.49471895355745
2021-05-28,6.30857284092337,6.33244621199704,6.13864627871548,6.52073830331941
2021-05-29,5.95658092398212,5.89291666940429,5.68688738435572,6.08838848089588
2021-05-30,5.81864462899183,5.78233809376283,5.57049793533272,5.99371508802388
2021-05-31,6.26230659134658,6.3081701897243,6.11826930703075,6.52341830830245
2021-06-01,6.25222245078505,6.28164495103467,6.06097302129999,6.48736873065563
2021-06-02,6.30398864526293,6.31526431671745,6.1180464527828,6.51530014092936
2021-06-03,6.31141451412327,6.31575703281839,6.11630746787553,6.52743502294216
2021-06-04,6.31654519310542,6.33777937128556,6.13819996364551,6.54215914973388
2021-06-05,5.92913441343946,5.80606386458184,5.62845451691755,6.01459745692009
2021-06-06,5.82700682670962,5.85043091812895,5.65511907644123,6.05354006479738
2021-06-07,6.2516225325461,6.31438140031457,6.1066174822784,6.52011649726904
2021-06-08,6.280603678961,6.29931331323977,6.09644397245608,6.49743863565568
2021-06-09,6.30479763884308,6.30686687238906,6.09736421123326,6.51627522952807
2021-06-10,6.31627778210395,6.32725171310104,6.13122742967042,6.5294907965028
2021-06-11,6.30952560917058,6.3059254266683,6.09070516942869,6.49994532044788
2021-06-12,5.92916040494544,5.86488411886522,5.66042191766832,6.06921305742134
2021-06-13,5.80513091412571,5.807063777375,5.60557944178671,6.00028085247823
2021-06-14,6.26355274434296,6.30795094032236,6.11124321980419,6.50686429856087
2021-06-15,6.28959004689374,6.30988176164732,6.09662496520275,6.51958128896249
2021-06-16,6.30595945797511,6.32160734761062,6.12350007427651,6.51112233474464
2021-06-17,6.29658429342926,6.2808251385706,6.07101541465705,6.47624125026293
2021-06-18,6.29763089871531,6.30431742936035,6.09245406676575,6.49947177395047
2021-06-19,5.93732451483904,5.86916513433167,5.6720030188453,6.0815399708007
2021-06-20,5.78804035029764,5.74566061041707,5.55284660860063,5.96320975602504
2021-06-21,6.26974626361653,6.32283607776732,6.10144962096162,6.51503317829967
2021-06-22,6.29067987146495,6.26934181542368,6.05034956812178,6.46752687127139
2021-06-23,6.27614473960692,6.29225338129821,6.10467538624182,6.49845039990568
2021-06-24,6.29827543354681,6.3036438424657,6.10211232175059,6.51089233278098
2021-06-25,6.26796115384633,6.28316190301249,6.08755677453996,6.49958331914324
2021-06-26,5.89518159034137,5.84081679740933,5.63812551976107,6.04421933792922
2021-06-27,5.77416981361205,5.79274114474283,5.60473125524594,5.98344403153479
2021-06-28,6.22491147385857,6.27797755117231,6.09222581926772,6.4706914376997
2021-06-29,6.27391725848334,6.24930103274052,6.0397202004943,6.44052786317797
2021-06-30,6.29094765070186,6.2789067941938,6.08679174940852,6.46629602022101
2021-07-01,6.28725155862652,6.29228137541667,6.07584513449746,6.50964630602313
2021-07-02,6.2195358851686,6.22312814239975,6.02751199699169,6.43970057610478
2021-07-03,5.84459028539171,5.80527234461943,5.62572949453543,5.99124192642838
2021-07-04,5.72390965991495,5.7577923504912,5.54167676687875,5.96311886148947
2021-07-05,6.21003468655138,6.26799243552944,6.06294133882094,6.47614373696719
2021-07-06,6.20767520664144,6.19024906181677,5.98377244093649,6.40098612730498
2021-07-07,6.23482169401116,6.24399777445137,6.04359814443338,6.45350465289238
2021-07-08,6.23916846624357,6.23243797339498,6.04001695299609,6.44530966876967
2021-07-09,6.19520352141004,6.19996025055209,5.99337449109088,6.40175713853675
2021-07-10,5.76693863876513,5.69540328059755,5.49007670835007,5.90207461938712
2021-07-11,5.62456930040284,5.63195958086936,5.4274511603938,5.83986769664439
2021-07-12,6.16730275410469,6.21922479057938,6.00965941471487,6.42193490097444
2021-07-13,6.19783680536067,6.20775919184313,5.99715283561548,6.40072782410946
2021-07-14,6.21272151362407,6.2277260592175,6.02783133878277,6.42752756500354
2021-07-15,6.21733031240144,6.20143814285197,5.99437796572948,6.37507160416815
2021-07-16,6.16650175199403,6.17189115163124,5.95833349387095,6.37481068250116
2021-07-17,5.73554484904883,5.67645192010251,5.47050403393491,5.86643968136674
2021-07-18,5.60801051720104,5.64516481680462,5.43538889850455,5.84103787526682
2021-07-19,6.12778528709464,6.17121137046844,5.97323202155868,6.35596898682166
2021-07-20,6.15445041429845,6.14844142255576,5.953197465608,6.34323006927028
2021-07-21,6.1561161544543,6.1433517152287,5.94431106973432,6.35402709039692
2021-07-22,6.161597178604,6.13040091323523,5.94057761987163,6.33729979142014
2021-07-23,6.11880911486087,6.11403554067495,5.91062323612285,6.32154078372946
2021-07-24,5.70119364192485,5.64611222012144,5.44780441704485,5.83213059710228
2021-07-25,5.58286969212751,5.62936729044133,5.39834575208997,5.82676266005422
2021-07-26,6.09285178547333,6.13862339733101,5.92807572577523,6.34191854281898
2021-07-27,6.13055799714176,6.11297121648889,5.91993201365598,6.3272340471823
2021-07-28,6.13403102391205,6.11616875892439,5.91996707863031,6.3118024993283
2021-07-29,6.13811457352607,6.09745818636438,5.87808212451531,6.28105311453237
2021-07-30,6.10113714354984,6.0859129115142,5.88422275951686,6.29998746937874
2021-07-31,5.71125598099226,5.64259342194867,5.44456146843291,5.83716841551523
2021-08-01,5.54740579742737,5.6062861879787,5.41140972802096,5.79915209942168
2021-08-02,5.94306732343031,5.99972326294384,5.80242805946739,6.20121970244319
2021-08-03,5.93785398668963,5.94966629583734,5.75474742669499,6.15535968106913
2021-08-04,5.9394193760363,5.93282145490405,5.72801838597048,6.13665158249737
2021-08-05,5.93250842100564,5.91636814715408,5.720182245616,6.11388577791162
2021-08-06,5.89705983636881,5.87784093745921,5.67863411437521,6.08131171020946
2021-08-07,5.52285425789333,5.45866409664996,5.24967464995911,5.66501659722265
2021-08-08,5.37182801623743,5.44770672272443,5.24735370635102,5.65178895599578
2021-08-09,5.8285313930989,5.88969018041306,5.69601744129328,6.08887049712696
2021-08-10,5.83427190535086,5.85045126442854,5.66147328351036,6.04695221849035
2021-08-11,5.84685867210751,5.83279971326427,5.60897158780497,6.04472483349728
2021-08-12,5.84901003285876,5.82821041725993,5.61172841699446,6.03585413292963
2021-08-13,5.81866613950381,5.81415066627528,5.60532916923775,6.02390925169044
2021-08-14,5.4618612619335,5.38480119449601,5.17959802918779,5.60020987436512
2021-08-15,5.39571035669863,5.41783636593566,5.21875238596032,5.62128254255161
2021-08-16,5.82336181379054,5.88542055146033,5.69734679314389,6.08837480179475
2021-08-17,5.85113449121735,5.85457866054154,5.65166931120852,6.06665690328514
2021-08-18,5.83834020523949,5.84382145552793,5.62889253747426,6.0389658484203
2021-08-19,5.82984992987468,5.81856491601371,5.60946696372498,6.01771905838853
2021-08-20,5.8126069305299,5.8228524965979,5.62990362731049,6.02224825202255
2021-08-21,5.49323553215736,5.43706128067043,5.2403776917823,5.64021350593513
2021-08-22,5.43112818237985,5.46125071708095,5.25735408800235,5.67475139179914
2021-08-23,5.87922609464342,5.92122266069469,5.72198320243025,6.1367009321744
2021-08-24,5.90734558375014,5.89920703719092,5.70079878533842,6.11764054474038
2021-08-25,5.91931563468257,5.92216891774193,5.73329023274184,6.12575201659323
2021-08-26,5.94613353536498,5.92912348799262,5.71436963669263,6.14812824488155
2021-08-27,5.93326526636844,5.93039673174216,5.72589961541555,6.12732263597502
2021-08-28,5.60802397861785,5.55285510637814,5.3525727827479,5.7638151668546
2021-08-29,5.56829044933536,5.60804427942204,5.39637314695821,5.81537785284183
2021-08-30,6.05804489107858,6.10321039515133,5.89556736829864,6.31117654736142
2021-08-31,6.11842816530866,6.11864872371361,5.91912469654062,6.31490409286468
2021-09-01,6.1518169873133,6.11210441276939,5.90826642366037,6.33739354013719
2021-09-02,6.18859206816258,6.16349457451978,5.95750192835959,6.36183915510048
2021-09-03,6.19104571876927,6.17451723213341,5.95698816876034,6.37025323468197
2021-09-04,5.83388408702091,5.78405209987286,5.56314751130813,5.98137225454453
2021-09-05,5.73915291640075,5.7745288575938,5.56498322010239,5.97463115700138
2021-09-06,6.21326767500695,6.2582026937864,6.06485869289829,6.45771377430361
2021-09-07,6.24617479840739,6.24118223148625,6.03768763664594,6.448962541631
2021-09-08,6.26446289202801,6.27137271247373,6.07180783648678,6.46418663126121
2021-09-09,6.27050811557933,6.25598254432096,6.05091505883684,6.46179455210109
2021-09-10,6.27928722898311,6.28636971094368,6.07082361416854,6.49614370861112
2021-09-11,5.88411744833296,5.85557101956028,5.64995407159779,6.05923004956558
2021-09-12,5.78394234479348,5.81376508389424,5.62513419594452,6.01826505450131
2021-09-13,6.25146689905194,6.29523895191058,6.10485509364957,6.50648176367382
2021-09-14,6.26460445407315,6.22076971336223,6.00323935978239,6.41571822797353
2021-09-15,6.28425745605801,6.29859114112651,6.09345303985319,6.48785224344716
2021-09-16,6.29427908173135,6.29961731826035,6.08984991037646,6.5070040877718
2021-09-17,6.30381698374721,6.32003103434224,6.10647291453611,6.51678291248453
2021-09-18,5.94923574697075,5.89867877853923,5.7169043867772,6.10674201128182
2021-09-19,5.81206675964976,5.81011374374967,5.61133960273787,6.01424367487943
2021-09-20,6.25507288434801,6.30097491674043,6.09533678798931,6.49749766373896
2021-09-21,6.28024350774561,6.29051103257779,6.08320676432383,6.49012168020581
2021-09-22,6.28266508562563,6.28127702718754,6.08450426748604,6.46783385673486
2021-09-23,6.3001318406851,6.28768180795811,6.07684024865416,6.50361559024712
2021-09-24,6.30247832216137,6.28859940900222,6.08147047445867,6.49990322366715
2021-09-25,5.97693596301312,5.91794526977701,5.7067680230558,6.12269110034267
2021-09-26,5.845458894794,5.91253992814708,5.71374318332829,6.11421932985685
2021-09-27,6.26149416659764,6.32159680976082,6.13942226752943,6.51513512986062
2021-09-28,6.29335560154952,6.30196002125231,6.07637496523221,6.49830571734317
2021-09-29,6.30454680889389,6.29903535203719,6.11272527290153,6.50640258072695
2021-09-30,6.3262763433582,6.33093736619869,6.12934927432274,6.52717826942372
2021-10-01,6.33421559170466,6.34840581186312,6.13904118859691,6.54689506811003
2021-10-02,6.00666159568295,5.96694275916947,5.74777149775053,6.15932663905749
2021-10-03,5.80780585647865,5.69117319382155,5.50124096121519,5.89830287828812
2021-10-04,6.28585159675023,6.36243917693226,6.17463565326694,6.5629259917567
2021-10-05,6.33447545321342,6.34053595355294,6.14608763524589,6.55680557086544
2021-10-06,6.32534898617717,6.33827060118028,6.12129968220899,6.52286355760306
2021-10-07,6.34161942843277,6.33765900876763,6.13416678867652,6.55831715412347
2021-10-08,6.32695360966222,6.33357884621417,6.13707003807204,6.52858035922535
2021-10-09,5.93252896387598,5.88369284502802,5.66291737360274,6.08163353911189
2021-10-10,5.75938889554633,5.78226598857595,5.57480886806082,5.99319774023328
2021-10-11,6.10753736527243,6.1332088985469,5.91813073543182,6.32923364543964
2021-10-12,5.79442408602714,5.89271918473355,5.68114140120622,6.10628606428161
2021-10-13,6.31052402724215,6.29861436801849,6.10744805464336,6.49098336496474
2021-10-14,6.32095925768714,6.29826605077925,6.10560243156039,6.50128410633122
2021-10-15,6.33321047706716,6.32851641527137,6.12037389299328,6.52468345715064
2021-10-16,5.9887496363485,5.89013604785674,5.69040353210251,6.09967079403346
2021-10-17,5.83745485337292,5.80693499806085,5.59742964982178,6.02178155859026
2021-10-18,6.27509704328684,6.34311857198696,6.14682938219142,6.55020184668892
2021-10-19,6.30647390926764,6.32371710547196,6.12383044199024,6.5245918430842
2021-10-20,6.31119448479059,6.32447097927057,6.1143709835155,6.51842730613418
2021-10-21,6.28938346822081,6.31083897326861,6.10118229043787,6.50317833510588
2021-10-22,6.33771336152056,6.3367093822138,6.14182265170929,6.53224848499372
2021-10-23,6.01583911650383,5.93339801504284,5.74260440654785,6.13289588302582
2021-10-24,5.85257294824055,5.8538958515492,5.64617318839483,6.05769517096478
2021-10-25,6.27387904644163,6.32275994122896,6.12164138243972,6.50637027533615
2021-10-26,6.2936869737956,6.30608388089635,6.10172682248468,6.5013589541832
2021-10-27,6.3001230362405,6.32686325993084,6.10713701030732,6.52682187601783
2021-10-28,6.33227351547016,6.34007292089175,6.15762352341319,6.53877456525409
2021-10-29,6.314282238289,6.28690671986795,6.07178359134979,6.47348470649371
2021-10-30,5.93407151633679,5.8419392156112,5.64273553773341,6.04843537007458
2021-10-31,5.78331967050347,5.78973312331274,5.58564868314187,5.98315066118639
2021-11-01,5.79108672780596,5.86414775884217,5.66766847257911,6.05977119325161
2021-11-02,6.29568076604089,6.30471557417845,6.10531406583616,6.5123573930577
2021-11-03,6.2805161024175,6.32424906771663,6.11990451441789,6.53279489535343
2021-11-04,6.33242612852793,6.30716999794603,6.09305880352557,6.51871612279178
2021-11-05,6.33106195786114,6.33259960862388,6.12397370134585,6.54746433231425
2021-11-06,5.99629904195906,5.90923546044022,5.6880181313904,6.13056922359169
2021-11-07,5.80390742618335,5.79209908932443,5.5752144109154,6.0056678683019
2021-11-08,6.21590664635144,6.25172646449842,6.03619171354369,6.45188048436195
2021-11-09,5.84288084440256,5.91651417014388,5.70476537518905,6.11343788208759
2021-11-10,6.30743054251943,6.31307880765469,6.11893128276185,6.51806957476053
2021-11-11,6.32017706710927,6.30707036346966,6.11288141824459,6.52062133122032
2021-11-12,6.33211876609665,6.33144182306372,6.11822476554285,6.53574197478254
2021-11-13,6.02109580946417,5.94246347234414,5.74576351882116,6.13703366169333
2021-11-14,5.85711485767858,5.87967343739728,5.66228228589846,6.09965901485286
2021-11-15,6.26691993358752,6.31599499283857,6.1258443444361,6.53521587113405
2021-11-16,6.29035525434044,6.30464606145359,6.10911574282448,6.51567253348975
2021-11-17,6.30977348005223,6.33320847954788,6.1146538619897,6.53770890280172
2021-11-18,6.32750363560653,6.32796627797767,6.12599216844285,6.54117199287549
2021-11-19,6.33566924823389,6.35807572939284,6.14747674927768,6.56220946128066
2021-11-20,6.0527374341607,5.95217489543828,5.76091350861221,6.14720901520163
2021-11-21,5.89791640616295,5.8608949652948,5.65598281358156,6.06149440940909
2021-11-22,6.27483472408849,6.30812541908638,6.10236794000809,6.52130392349112
2021-11-23,6.29697059725149,6.29834440784117,6.11620543788721,6.50196731011435
2021-11-24,6.32545054434773,6.34319006059678,6.1611842139851,6.55422561554425
2021-11-25,6.33378504027846,6.3402867236954,6.14149337854878,6.54298795305446
2021-11-26,6.34927501486492,6.39070106321866,6.18003751189433,6.58876615826816
2021-11-27,6.08621343981165,6.0193119367557,5.82213924323704,6.19116722493015
2021-11-28,5.94599261915534,5.89195334808278,5.68715825424066,6.09563895869841
2021-11-29,6.29084245345159,6.34810443911775,6.14534835320936,6.5571253561131
2021-11-30,6.32193977233056,6.34360260978411,6.13561556439672,6.52845021468802
2021-12-01,6.33300836610959,6.32519504134944,6.12264904730323,6.53796427729093
2021-12-02,6.34460291923015,6.3200791076097,6.10686542686607,6.50667740414661
2021-12-03,6.33529237591703,6.3409012170686,6.14813438686303,6.52247066416439
2021-12-04,5.982851151319,5.94973002834178,5.74007480438498,6.15156500085878
2021-12-05,5.81995594026679,5.91196436443717,5.70815893566088,6.12993488795153
2021-12-06,5.81175264291879,5.92581588149035,5.73170211607805,6.14024739802317
2021-12-07,6.12298838339924,6.07517158242435,5.88955523086263,6.28839371663706
2021-12-08,5.82929335202983,5.7944013670373,5.57953055221547,6.00829478246895
2021-12-09,6.31031099915505,6.2604888904926,6.06422916527436,6.4708253784648
2021-12-10,6.33128520385461,6.29011848494931,6.08240144440053,6.48224875789456
2021-12-11,6.03938141543297,6.0462579721085,5.8480939315118,6.25354329643606
2021-12-12,5.86496481343793,5.89958731273747,5.7075554695824,6.1018353427161
2021-12-13,6.28628243826252,6.32602023122572,6.11954990142129,6.5458119154063
2021-12-14,6.31707414673396,6.3173751513972,6.11688493286149,6.52324591900748
2021-12-15,6.31628983788407,6.34015179273124,6.15225857715103,6.54529293680002
2021-12-16,6.32233426926583,6.30105468975358,6.11132998834217,6.51307577984763
2021-12-17,6.33121593184257,6.32737431332868,6.11637574883198,6.52898661686816
2021-12-18,6.04950721917962,6.01901380246811,5.81511315859656,6.21693320799048
2021-12-19,5.87358809100154,5.89850233972342,5.68820409614596,6.08744870885769
2021-12-20,6.26824567768784,6.29963973688021,6.09714370968542,6.47680454637665
2021-12-21,6.26817479511718,6.26110618246639,6.06001170551396,6.4516564701502
2021-12-22,6.2453448260987,6.2351070233318,6.02405995783552,6.43189548352569
2021-12-23,6.20598595112763,6.23257216651857,6.03069269893361,6.44101991246655
2021-12-24,5.89465898710364,5.87971584641101,5.68530363865331,6.08186765769034
2021-12-25,5.42299638400211,5.24420362410302,5.03558449018055,5.4422690139348
2021-12-26,5.58686491880409,5.55781173020295,5.34242680979852,5.77503657397962
2021-12-27,6.02364363132067,6.14347514430511,5.94051446751829,6.3424700911572
2021-12-28,6.05399513636584,6.09657078161401,5.89852619275052,6.30024074792668
2021-12-29,6.09108697405091,6.09617749244648,5.90680371975427,6.31711015623871
2021-12-30,6.10211412923574,6.09653564549199,5.89758803231831,6.26804058495831
2021-12-31,5.79944530599245,5.81205303669617,5.61032473070207,6.02385495305282
2022-01-01,5.3556081211784,5.29119174793613,5.10525763833782,5.47036580672231
2022-01-02,5.6763075938458,5.78338090535456,5.56406188969827,5.98006852539494
2022-01-03,6.04948288071333,6.11287009165375,5.91457036745698,6.30215299810786
2022-01-04,6.07947983372011,6.04896885686114,5.85281519935871,6.23400752832114
2022-01-05,6.06824665019067,6.09984861633038,5.89078909768948,6.31558177797357
2022-01-06,5.64488096895953,5.60685853502545,5.40508557397205,5.81321858003844
2022-01-07,6.04179151071719,6.03486864583005,5.82501960538143,6.24860550571794
2022-01-08,5.82919916709705,5.72864403319018,5.52385230947509,5.9280588990511
2022-01-09,5.68900845537315,5.69091977953199,5.49261266310557,5.89962415713851
2022-01-10,6.16465930974162,6.23334620128655,6.01216013711482,6.44091952279826
2022-01-11,6.17303142467196,6.18963492942397,5.98593763989688,6.39447923340291
2022-01-12,6.18779838256731,6.17742207451008,5.97005121153792,6.39059575839825
2022-01-13,6.18166215935345,6.16780573091631,5.96975559535169,6.36141698335993
2022-01-14,6.22538468135739,6.20124362740718,5.99944368428751,6.40337803621326
2022-01-15,5.91244645948515,5.8419954002834,5.65133479747213,6.04103706537518
2022-01-16,5.71617747500118,5.72974089979699,5.53781624106221,5.9279959230185
2022-01-17,6.17418665793895,6.22637060387219,6.03489833481315,6.43186633418501
2022-01-18,6.17568325753784,6.19395968536564,5.9748507234561,6.42041435820185
2022-01-19,6.21549060886024,6.21242864642636,5.99483205027471,6.4261894149533
2022-01-20,6.22266308962304,6.19978031029105,5.98655196045834,6.40064293358823
2022-01-21,6.20698446289251,6.22122315937999,6.01657558339942,6.41966341626798
2022-01-22,5.92450256286768,5.88332516639888,5.67073940323518,6.08936683407677
2022-01-23,5.75385168548698,5.76790376514978,5.55650549894274,5.96570645372244
2022-01-24,6.1785728928638,6.20925846865543,6.00034320442982,6.42841228612135
2022-01-25,6.20700313230891,6.20871917332811,6.00773053150083,6.40411644135659
2022-01-26,6.22170844151126,6.22821412620958,6.01653365380414,6.42709123063836
2022-01-27,6.24144875041565,6.23219845576891,6.0163096078864,6.43239623197786
2022-01-28,6.26060420979134,6.2508285612613,6.04857620857042,6.45574057361615
